image_path,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004477.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004478.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004479.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004480.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004482.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004487.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004488.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004490.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004492.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004493.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004497.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004498.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004499.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004501.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004502.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004504.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004505.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004506.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004510.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004512.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004513.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004515.jpg,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004518.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004519.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004520.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004522.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004525.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004526.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004528.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004532.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004533.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004538.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004539.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004540.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004541.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004544.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004546.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004547.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004549.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004550.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004551.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004552.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004553.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004559.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004562.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004564.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004567.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004570.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004574.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004575.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004579.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004581.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004583.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004584.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004585.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004588.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004589.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004590.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004592.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004593.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004599.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004602.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004603.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004605.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004606.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004607.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004610.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004611.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004612.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004613.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004614.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004615.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004616.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004617.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004619.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004620.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004621.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004624.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004629.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004630.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004631.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004632.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004633.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004634.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004635.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004636.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004640.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004646.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004647.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004648.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004649.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004653.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004654.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004656.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004659.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004661.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004662.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004663.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004665.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004666.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004667.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004668.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004670.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004671.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004672.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004677.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004678.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004679.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004684.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004687.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004688.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004689.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004690.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004692.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004695.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004696.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004697.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004701.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004702.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004703.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004704.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004705.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004706.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004707.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004711.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004713.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004716.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004718.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004720.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004722.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004725.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004726.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004729.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004730.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004732.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004736.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004739.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004740.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004742.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004745.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004749.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004750.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004752.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004754.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004756.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004758.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004760.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004763.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004764.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004766.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004767.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004768.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004770.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004771.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004774.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2008_004776.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
